STATION,STATION_NAME,DATE,HPCP
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930115 08:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930115 09:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930115 10:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930115 11:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930115 12:00,0.20
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930115 13:00,0.16
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930115 14:00,0.16
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930115 15:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930115 21:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930115 22:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930115 23:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930116 03:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930116 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930116 05:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930116 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930116 14:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930116 15:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930116 16:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930116 17:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930116 18:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930117 07:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930117 12:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930117 13:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930117 14:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930117 15:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930117 16:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930117 22:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930118 01:00,0.20
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930118 06:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930118 07:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930118 08:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930118 09:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930118 10:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930118 11:00,0.28
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930118 12:00,0.23
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930130 21:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930130 22:00,0.18
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930130 23:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930131 00:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930201 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930207 17:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930207 18:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930207 19:00,0.17
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930207 20:00,0.39
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930207 21:00,0.95
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930207 22:00,0.23
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930207 23:00,0.53
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930208 00:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930208 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930208 05:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930208 10:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930208 11:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930208 12:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930208 13:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930208 16:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930208 22:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930209 00:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930209 01:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930218 10:00,0.36
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930218 11:00,0.46
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930218 12:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930218 13:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930218 15:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930218 16:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930218 17:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930218 18:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930218 22:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930219 03:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930219 05:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930219 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930219 18:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930219 19:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930219 21:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930219 22:00,0.11
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930219 23:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930220 03:00,0.22
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930220 04:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930220 06:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930220 07:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930220 10:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930220 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930223 00:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930223 01:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930223 03:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930223 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930223 05:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930223 12:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930223 13:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930223 14:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930224 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930226 03:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930226 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930226 05:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930226 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930226 07:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930226 08:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930226 09:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930226 10:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930226 11:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930226 12:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930226 13:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930301 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930325 08:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930325 09:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930325 10:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930325 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930325 18:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930325 19:00,0.18
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930325 20:00,0.30
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930325 21:00,0.20
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930325 22:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930325 23:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930326 00:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930326 02:00,0.18
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930326 05:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930326 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930326 07:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930326 08:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930326 11:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930327 23:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930328 00:00,0.25
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930328 01:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930328 02:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930328 03:00,0.16
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930401 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930501 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930601 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930605 04:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930605 05:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930605 06:00,0.38
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930605 07:00,0.16
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930605 08:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930605 09:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930605 10:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930605 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930701 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930801 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19930901 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931001 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931010 21:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931011 00:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931011 09:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931011 10:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931016 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931101 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931111 02:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931111 03:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931111 04:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931122 22:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931129 23:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931130 00:00,0.25
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931130 01:00,0.41
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931201 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931211 12:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931211 13:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931211 14:00,0.27
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931211 15:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931211 16:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931211 17:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931214 14:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931214 15:00,0.14
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931214 16:00,0.21
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931218 20:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931218 22:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931218 23:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931219 00:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931219 01:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931219 02:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19931226 19:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940101 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940124 20:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940124 21:00,0.17
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940124 22:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940124 23:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940125 00:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940201 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940203 23:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940204 00:00,0.18
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940204 01:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940204 02:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940204 03:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940204 08:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940204 09:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940204 10:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940204 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940206 22:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 00:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 01:00,0.28
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 02:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 03:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 04:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 05:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 06:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 07:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 08:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 09:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 10:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 11:00,0.19
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 18:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940207 20:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940208 01:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940208 02:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940217 04:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940217 05:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940217 06:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940217 07:00,0.22
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940217 08:00,0.30
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940217 09:00,0.18
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940217 10:00,0.26
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940217 11:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940217 12:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940218 21:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940220 02:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940220 03:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940220 04:00,0.24
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940220 05:00,0.40
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940220 06:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940220 07:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940220 08:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940220 09:00,0.30
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940301 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940306 00:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940306 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940306 12:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940307 02:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940307 18:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940319 02:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940319 03:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940319 05:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940319 07:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940319 08:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940319 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940319 12:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940324 16:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940324 17:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940324 18:00,0.26
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940324 19:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940324 20:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940324 21:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940325 20:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940401 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940409 07:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940409 08:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940409 09:00,0.06
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940409 10:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940425 11:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940425 12:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940425 13:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940426 07:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940426 08:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940426 18:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940501 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940507 22:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940508 02:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940508 03:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940508 04:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940517 15:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940601 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940701 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940801 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19940901 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941001 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941004 05:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941004 20:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941004 21:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941101 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941108 00:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941108 01:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941108 02:00,0.08
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941108 03:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941108 05:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941108 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941110 06:00,0.22
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941110 07:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941110 08:00,0.07
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941110 09:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941110 11:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941126 05:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941126 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941126 07:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941126 08:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941201 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941212 21:00,0.03
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941212 22:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941212 23:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941213 00:00,0.29
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941224 19:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941224 20:00,0.24
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941224 21:00,0.13
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941224 22:00,0.09
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941224 23:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19941228 08:00,0.02
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19950101 01:00,0.00
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19950103 04:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19950103 05:00,0.05
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19950103 06:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19950103 07:00,0.04
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19950103 08:00,0.10
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19950103 09:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19950103 10:00,0.15
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19950103 11:00,0.12
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19950103 12:00,0.01
COOP:045114,LOS ANGELES INTERNATIONAL AIRPORT CA US,19950104 06:00,0.02
